@lat,@lon,addr:housenumber,addr:street,addr:postcode
51.0205196,-114.1023047,3817,16A Street SW,T2T 4K7
51.0204302,-114.1023158,3819,16A Street SW,T2T 4K7
51.0203466,-114.1022893,3823,16A Street SW,T2T 4K7
51.0202836,-114.1022875,3825,16A Street SW,T2T 4K7
51.0198561,-114.0994259,3907,15A Street SW,T2T 4C8
51.0197557,-114.0994295,3909,15A Street SW,T2T 4C8
51.0196495,-114.0993867,3911,15A Street SW,T2T 4C8
51.0195438,-114.0994173,3917,15A Street SW,T2T 4C8
51.0194600,-114.0994097,3919,15A Street SW,T2T 4C8
51.0193785,-114.0994076,3921,15A Street SW,T2T 4C8
51.0192946,-114.0994078,3923,15A Street SW,T2T 4C8
51.0192124,-114.0994136,3925,15A Street SW,T2T 4C8
51.0191110,-114.0993936,4003,15A Street SW,T2T 4C8
51.0189733,-114.0993846,4007,15A Street SW,T2T 4C8
51.0188365,-114.0993865,4009,15A Street SW,T2T 4C8
51.0186994,-114.0994350,4015,15A Street SW,T2T 4C8
51.0185941,-114.0994444,4019,15A Street SW,T2T 4C8
51.0185305,-114.0994348,4021,15A Street SW,T2T 4C8
51.0184613,-114.0994179,4023,15A Street SW,T2T 4C8
51.0183910,-114.0994146,4025,15A Street SW,T2T 4C8
51.0182932,-114.0993864,4027,15A Street SW,T2T 4C8
51.0011885,-114.0680531,201,58 Avenue SW,T2H 0A5
51.0014918,-114.1589546,5898,Weaselhead Road,T3T 0E5
51.0029050,-114.1562285,5894,Tsuut'ina Parkway,T3T 0E6
50.8833952,-114.0301874,51,Chapala Drive SE,T2X 3M5
50.8832891,-114.0301120,55,Chapala Drive SE,T2X 3M5
50.8831605,-114.0300110,59,Chapala Drive SE,T2X 3M5
50.8830507,-114.0299510,63,Chapala Drive SE,T2X 3M5
50.8829285,-114.0298714,67,Chapala Drive SE,T2X 3M5
50.8828080,-114.0298299,71,Chapala Drive SE,T2X 3M5
50.8826792,-114.0297628,75,Chapala Drive SE,T2X 3M5
50.8825595,-114.0297299,79,Chapala Drive SE,T2X 3P8
50.8824143,-114.0296771,83,Chapala Drive SE,T2X 3P8
50.8822907,-114.0296564,87,Chapala Drive SE,T2X 3P8
51.0532676,-114.0884207,218,11 Street NW,T2N 1X1
51.0199998,-114.1059666,3902,19 Street SW,T2T 4X9
51.0199097,-114.1059344,3904,19 Street SW,T2T 4X9
51.0198048,-114.1059458,3908,19 Street SW,T2T 4X9
51.0196655,-114.1060029,3912,19 Street SW,T2T 4X9
51.0195617,-114.1059907,3914,19 Street SW,T2T 4X9
51.0194883,-114.1059875,3816,19 Street SW,T2T 4X9
51.0194271,-114.1059930,3918,19 Street SW,T2T 4X9
51.0193537,-114.1059867,3820,19 Street SW,T2T 4X9
51.0192924,-114.1059923,3922,19 Street SW,T2T 4X9
51.0193735,-114.1051916,3919,18 Street SW,T2T 4V3
51.0195010,-114.1052331,3915,18 Street SW,T2T 4V3
51.0195638,-114.1052242,3913,18 Street SW,T2T 4V3
51.0196720,-114.1052203,3911,18 Street SW,T2T 4V3
51.0198043,-114.1052329,3903,18 Street SW,T2T 4V3
51.0199165,-114.1052178,3901,18 Street SW,T2T 4V3
51.0200109,-114.1052275,1937,38 Avenue SW,T2T 6W3
51.0200162,-114.1044735,3904,18 Street SW,T2T 4V4
51.0198997,-114.1045227,3906,18 Street SW,T2T 4V4
51.0198368,-114.1045132,3908,18 Street SW,T2T 4V4
51.0197330,-114.1045206,3912,18 Street SW,T2T 4V4
51.0196319,-114.1045361,3914A,18 Street SW,T2T 4V4
51.0195687,-114.1045261,3914B,18 Street SW,T2T 4V4
51.0194953,-114.1045167,3916,18 Street SW,T2T 4V4
51.0194335,-114.1045113,3918,18 Street SW,T2T 4V4
51.0193584,-114.1045305,3922,18 Street SW,T2T 4V4
51.0192967,-114.1045028,3924,18 Street SW,T2T 4V4
51.0192918,-114.1037713,3923,17 Street SW,T2T 4P3
51.0193618,-114.1037855,3921,17 Street SW,T2T 4P3
51.0194294,-114.1037946,3919,17 Street SW,T2T 4P3
51.0195014,-114.1037700,3917,17 Street SW,T2T 4P3
51.0195651,-114.1037798,3915,17 Street SW,T2T 4P3
51.0196361,-114.1037706,3913,17 Street SW,T2T 4P3
51.0197051,-114.1037735,3911,17 Street SW,T2T 4P3
51.0198587,-114.1037313,3905,17 Street SW,T2T 4P3
51.0200031,-114.1037812,3901,17 Street SW,T2T 4P3
51.0199988,-114.1030512,1735,38 Avenue SW,T2T 2K3
51.0199089,-114.1031105,3906,17 Street SW,T2T 4P2
51.0198446,-114.1031103,3908,17 Street SW,T2T 4P2
51.0197391,-114.1030662,3912,17 Street SW,T2T 4P2
51.0196320,-114.1030842,3914,17 Street SW,T2T 4P2
51.0195718,-114.1030755,3916,17 Street SW,T2T 4P2
51.0194994,-114.1030682,3920,17 Street SW,T2T 4P2
51.0194314,-114.1030675,3922,17 Street SW,T2T 4P2
51.0193604,-114.1030752,3924,17 Street SW,T2T 4P2
51.0192965,-114.1030829,1746,39 Avenue SW,T2T 7A1
51.0200230,-114.1023149,3903,16A Street SW,T2T 4K9
51.0199372,-114.1023159,3905,16A Street SW,T2T 4K9
51.0198503,-114.1023211,3907,16A Street SW,T2T 4K9
51.0197396,-114.1022792,3911,16A Street SW,T2T 4K9
51.0196028,-114.1022956,3915,16A Street SW,T2T 4K9
51.0194858,-114.1023132,3919,16A Street SW,T2T 4K9
51.0193980,-114.1023057,3921,16A Street SW,T2T 4K9
51.0193077,-114.1023096,3923,16A Street SW,T2T 4K9
51.0200310,-114.1016493,1721,38 Avenue SW,T2T 6V6
51.0199660,-114.1016514,3904,16A Street SW,T2T 4K8
51.0198944,-114.1016169,3908,16A Street SW,T2T 4K8
51.0198263,-114.1016166,3910,16A Street SW,T2T 4K8
51.0197463,-114.1016168,3912,16A Street SW,T2T 4K8
51.0196536,-114.1016160,3916,16A Street SW,T2T 4K8
51.0195617,-114.1016246,3918,16A Street SW,T2T 4K8
51.0194826,-114.1016223,3920,16A Street SW,T2T 4K8
51.0194144,-114.1016210,3922,16A Street SW,T2T 4K8
51.0193442,-114.1016287,3926,16A Street SW,T2T 4K8
51.0192808,-114.1016285,3928,16A Street SW,T2T 4K8
51.0192007,-114.1016208,3932,16A Street SW,T2T 4K8
51.0191200,-114.1016081,3936,16A Street SW,T2T 4K8
51.0190367,-114.1016188,4002,16A Street SW,T2T 4K8
51.0189596,-114.1016167,4006,16A Street SW,T2T 4K8
51.0188525,-114.1016380,4008,16A Street SW,T2T 4K8
51.0187151,-114.1016382,4012,16A Street SW,T2T 4K8
51.0186135,-114.1016252,4016,16A Street SW,T2T 4K8
51.0185440,-114.1016264,4018,16A Street SW,T2T 4K8
51.0184413,-114.1015981,4020,16A Street SW,T2T 4K8
51.0183358,-114.1016166,4024,16A Street SW,T2T 4K8
51.0182562,-114.1016243,4026,16A Street SW,T2T 4K8
51.0197556,-114.1008761,3909,16 Street SW,T2T 4H5
51.0196911,-114.1008760,3911,16 Street SW,T2T 4H5
51.0196166,-114.1008682,3913,16 Street SW,T2T 4H5
51.0195549,-114.1008686,3915,16 Street SW,T2T 4H5
51.0194807,-114.1008788,3917,16 Street SW,T2T 4H5
51.0194165,-114.1008705,3919,16 Street SW,T2T 4H5
51.0193462,-114.1008619,3921,16 Street SW,T2T 4H5
51.0192822,-114.1008667,3923,16 Street SW,T2T 4H5
51.0192011,-114.1008926,3925,16 Street SW,T2T 4H5
51.0191193,-114.1008865,3927,16 Street SW,T2T 4H5
51.0190057,-114.1008599,4003,16 Street SW,T2T 4H5
51.0190327,-114.1009733,4001,16 Street SW,T2T 4H5
51.0188543,-114.1008357,4007,16 Street SW,T2T 4H5
51.0187494,-114.1008786,4011,16 Street SW,T2T 4H5
51.0186858,-114.1008646,4013,16 Street SW,T2T 4H5
51.0185806,-114.1008370,4015,16 Street SW,T2T 4H5
51.0184438,-114.1008597,4019,16 Street SW,T2T 4H5
51.0183349,-114.1008567,4023,16 Street SW,T2T 4H5
51.0182570,-114.1008591,4025,16 Street SW,T2T 4H5
51.1386195,-114.0318369,40,Aero Crescent NE,T2E 6W5
51.0199740,-114.0984479,1581,38 Avenue SW,T2T 6W8
51.0199789,-114.0985262,1583,38 Avenue SW,T2T 6W8
51.0199741,-114.0986059,1585,38 Avenue SW,T2T 6W8
51.0199789,-114.0986853,1587,38 Avenue SW,T2T 6W8
51.0199747,-114.0987631,1589,38 Avenue SW,T2T 6W8
51.0199791,-114.0988402,3902,15A Street SW,T2T 4C7
51.0196885,-114.0987296,3914,15A Street SW,T2T 4C7
51.0196197,-114.0987314,3916,15A Street SW,T2T 4C7
51.0195529,-114.0987317,3918,15A Street SW,T2T 4C7
51.0194439,-114.0987214,3920,15A Street SW,T2T 4C7
51.0193118,-114.0987088,3924,15A Street SW,T2T 4C7
51.0191743,-114.0986652,3926,15A Street SW,T2T 4C7
51.0190418,-114.0987348,4002,15A Street SW,T2T 4C7
51.0189084,-114.0986970,4006,15A Street SW,T2T 4C7
51.0187831,-114.0987186,4010,15A Street SW,T2T 4C7
51.0186698,-114.0987207,4014,15A Street SW,T2T 4C7
51.0185546,-114.0987142,4016,15A Street SW,T2T 4C7
51.0184250,-114.0987215,4020,15A Street SW,T2T 4C7
51.0183051,-114.0987407,4024,15A Street SW,T2T 4C7
51.1249231,-114.2538914,671,Tuscany Drive NW,T3L 3A7
51.0199998,-114.0979309,3903,15 Street SW,T2T 4A8
51.0198594,-114.0979248,3907,15 Street SW,T2T 4A8
51.0197239,-114.0979377,3911,15 Street SW,T2T 4A8
51.0195851,-114.0980012,3915,15 Street SW,T2T 4A8
51.0194487,-114.0979575,3919,15 Street SW,T2T 4A8
51.0193111,-114.0979823,3923,15 Street SW,T2T 4A8
51.0191418,-114.0980034,4001,15 Street SW,T2T 4A8
51.0189767,-114.0979397,4005,15 Street SW,T2T 4A8
51.0188408,-114.0979558,4011,15 Street SW,T2T 4A8
51.0187076,-114.0979406,4015,15 Street SW,T2T 4A8
51.0185684,-114.0979413,4019,15 Street SW,T2T 4A8
51.0184287,-114.0979706,4023,15 Street SW,T2T 4A8
51.0182931,-114.0979252,4027,15 Street SW,T2T 4A8
51.0809148,-114.1478387,111,Norford Common NW,T3B 6G6
51.0809807,-114.1478380,109,Norford Common NW,T3B 6G6
51.0810410,-114.1478405,107,Norford Common NW,T3B 6G6
51.0811020,-114.1478404,105,Norford Common NW,T3B 6G6
51.0811616,-114.1478404,103,Norford Common NW,T3B 6G6
51.0812243,-114.1478395,101,Norford Common NW,T3B 6G6
50.8681421,-114.0647116,151,Belmont Crescent SW,T2X 4N6
51.1486263,-114.1001790,152,Hidden Valley Park NW,T3A5M3
51.2076751,-114.2841947,15,North Valley Boulevard,T3R 1H9
51.2080296,-114.2834764,11,North Valley Boulevard,T3R 1H9
51.2083648,-114.2826677,7,North Valley Boulevard,T3R 1H9
51.2088323,-114.2816620,3,North Valley Boulevard,T3R 1H9
51.2106180,-114.2851379,30055,Township Road 262,T3R 1C4
51.2116870,-114.2852849,30045,Township Road 262,T3R 1C4
51.2116631,-114.2842325,30037,Township Road 262,T3R 1C4
51.2109685,-114.2835251,30015,Township Road 262,T3R 1C4
51.2105921,-114.2821864,30011,Township Road 262,T3R 1C4
51.2053711,-114.2816819,3,South Valley Boulevard,T3R 1H8
51.2054160,-114.2825680,7,South Valley Boulevard,T3R 1H8
51.2053207,-114.2833534,11,South Valley Boulevard,T3R 1H8
51.2037144,-114.2854415,43,South Valley Boulevard,T3R 1H8
51.2032405,-114.2818742,11,South Valley Bay,T3R 1H8
51.2027902,-114.2829932,7,South Valley Bay,T3R 1H8
51.2033342,-114.2838563,3,South Valley Bay,T3R 1H8
51.1473900,-114.1953475,171,Citadel Acres Close NW,T3G5C9
51.1328018,-113.9580117,9020,52 Street NE,T3J 0V7
51.1336499,-113.9642252,250,Savanna Close NE,T3J 0X7
51.1336701,-113.9640821,246,Savanna Close NE,T3J 0X7
51.1336380,-113.9639382,242,Savanna Close NE,T3J 0X7
51.1336422,-113.9637510,238,Savanna Close NE,T3J 0X7
51.1336466,-113.9635622,234,Savanna Close NE,T3J 0X7
51.1337649,-113.9634642,230,Savanna Close NE,T3J 0X7
51.1338521,-113.9634518,226,Savanna Close NE,T3J 0X8
51.1339540,-113.9634461,222,Savanna Close NE,T3J 0X8
51.1340448,-113.9634534,218,Savanna Close NE,T3J 0X8
51.1340294,-113.9629628,152,Savanna Close NE,T3J 0X8
51.1339356,-113.9629431,148,Savanna Close NE,T3J 0X8
51.1338430,-113.9629555,144,Savanna Close NE,T3J 0X8
51.1337495,-113.9629604,140,Savanna Close NE,T3J 0X8
51.1336535,-113.9629599,136,Savanna Close NE,T3J 0X8
51.1335569,-113.9629520,132,Savanna Close NE,T3J 0X8
51.1334641,-113.9629639,128,Savanna Close NE,T3J 0X8
51.1333704,-113.9629532,124,Savanna Close NE,T3J 0X8
51.1332752,-113.9629388,120,Savanna Close NE,T3J 0X8
51.1333424,-113.9632821,84,Savanna Close NE,T3J 0X7
51.1333324,-113.9634399,80,Savanna Close NE,T3J 0X7
51.1333393,-113.9635937,76,Savanna Close NE,T3J 0X7
51.1333359,-113.9637448,72,Savanna Close NE,T3J 0X7
51.1333297,-113.9639040,68,Savanna Close NE,T3J 0X7
51.1333187,-113.9640597,64,Savanna Close NE,T3J 0X7
51.1333220,-113.9642092,60,Savanna Close NE,T3J 0X7
51.1337384,-113.9647289,5,Savanna Close NE,T3J 0X7
51.1336694,-113.9647009,9,Savanna Close NE,T3J 0X7
51.1336005,-113.9647181,13,Savanna Close NE,T3J 0X7
51.1335321,-113.9647099,17,Savanna Close NE,T3J 0X7
51.1334633,-113.9646988,21,Savanna Close NE,T3J 0X7
51.1333951,-113.9647048,25,Savanna Close NE,T3J 0X7
51.1333252,-113.9647131,29,Savanna Close NE,T3J 0X7
51.1332571,-113.9647286,33,Savanna Close NE,T3J 0X7
51.1331794,-113.9647794,37,Savanna Close NE,T3J 0X7
51.1331017,-113.9647695,41,Savanna Close NE,T3J 0X7
51.1330203,-113.9647347,45,Savanna Close NE,T3J 0X7
51.1329366,-113.9646738,49,Savanna Close NE,T3J 0X7
51.1328864,-113.9645608,53,Savanna Close NE,T3J 0X7
51.1328750,-113.9643604,57,Savanna Close NE,T3J 0X7
51.1328806,-113.9642178,61,Savanna Close NE,T3J 0X7
51.1328862,-113.9640753,65,Savanna Close NE,T3J 0X7
51.1329036,-113.9639369,69,Savanna Close NE,T3J 0X7
51.1328945,-113.9637905,73,Savanna Close NE,T3J 0X7
51.1329001,-113.9636452,77,Savanna Close NE,T3J 0X7
51.1329132,-113.9635082,81,Savanna Close NE,T3J 0X7
51.1329126,-113.9633672,85,Savanna Close NE,T3J 0X7
51.1329102,-113.9632198,89,Savanna Close NE,T3J 0X7
51.1329200,-113.9630804,93,Savanna Close NE,T3J 0X7
51.1329228,-113.9629426,97,Savanna Close NE,T3J 0X7
51.1329126,-113.9627939,101,Savanna Close NE,T3J 0X8
51.1328987,-113.9626503,105,Savanna Close NE,T3J 0X8
51.1329089,-113.9624356,109,Savanna Close NE,T3J 0X8
51.1330132,-113.9622818,113,Savanna Close NE,T3J 0X8
51.1331431,-113.9622632,117,Savanna Close NE,T3J 0X8
51.1332370,-113.9622759,121,Savanna Close NE,T3J 0X8
51.1333298,-113.9622697,125,Savanna Close NE,T3J 0X8
51.1334313,-113.9622829,129,Savanna Close NE,T3J 0X8
51.1335278,-113.9622794,133,Savanna Close NE,T3J 0X8
51.1336207,-113.9622796,137,Savanna Close NE,T3J 0X8
51.1337143,-113.9622777,141,Savanna Close NE,T3J 0X8
51.1338084,-113.9622797,145,Savanna Close NE,T3J 0X8
51.1339025,-113.9622967,149,Savanna Close NE,T3J 0X8
51.1339947,-113.9622725,153,Savanna Close NE,T3J 0X8
51.1340879,-113.9622687,157,Savanna Close NE,T3J 0X8
51.1341824,-113.9622739,161,Savanna Close NE,T3J 0X8
51.1343837,-113.9628422,173,Savanna Close NE,T3J 0X8
51.1343810,-113.9629984,177,Savanna Close NE,T3J 0X8
51.1343840,-113.9631454,181,Savanna Close NE,T3J 0X8
51.1343942,-113.9635890,193,Savanna Close NE,T3J 0X8
51.1344015,-113.9637350,197,Savanna Close NE,T3J 0X8
51.1343936,-113.9639051,201,Savanna Close NE,T3J 0X7
51.1343367,-113.9640954,205,Savanna Close NE,T3J 0X7
51.1342712,-113.9641776,209,Savanna Close NE,T3J 0X7
51.1341424,-113.9641997,213,Savanna Close NE,T3J 0X7
51.1340512,-113.9641773,217,Savanna Close NE,T3J 0X7
51.0371454,-114.0785785,1715,College Lane SW,T2S 2G9
51.0371976,-114.0785787,1713,College Lane SW,T2S 2G9
51.0372483,-114.0785790,1711,College Lane SW,T2S 2G9
51.0372989,-114.0785792,1709,College Lane SW,T2S 2G9
51.0367041,-114.0796733,1801,7 Street SW,T2T 2W8
51.0366360,-114.0796733,1803,7 Street SW,T2T 2W8
51.0365654,-114.0796712,1805,7 Street SW,T2T 2W8
51.0119678,-114.1372317,200,Lincoln Way SW,T3E 7G7
51.0119763,-114.1381472,240,Lincoln Way SW,T3E 6X7
51.0100278,-114.1403848,55,Lincoln Way SW,T3E 6X2
51.0101836,-114.1403129,61,Lincoln Way SW,T3E 6X2
51.0102333,-114.1403346,63,Lincoln Way SW,T3E 6X2
51.0102835,-114.1403349,65,Lincoln Way SW,T3E 6X2
51.0101826,-114.1399841,71,Lincoln Way SW,T3E 6X2
51.0102341,-114.1400134,69,Lincoln Way SW,T3E 6X2
51.0102854,-114.1400250,67,Lincoln Way SW,T3E 6X2
51.0101840,-114.1397007,77,Lincoln Way SW,T3E 6X2
51.0102333,-114.1396945,79,Lincoln Way SW,T3E 6X2
51.0102842,-114.1396945,81,Lincoln Way SW,T3E 6X2
51.0101212,-114.1394355,85,Lincoln Way SW,T3E 6X2
51.0101441,-114.1393565,87,Lincoln Way SW,T3E 6X2
51.0101299,-114.1392759,89,Lincoln Way SW,T3E 6X2
51.0105152,-114.1394359,29,Lincoln Place SW,T3E 6X1
51.0105198,-114.1393567,31,Lincoln Place SW,T3E 6X1
51.0105059,-114.1392782,33,Lincoln Place SW,T3E 6X1
51.0104366,-114.1397094,23,Lincoln Place SW,T3E 6X1
51.0103867,-114.1397021,25,Lincoln Place SW,T3E 6X1
51.0104368,-114.1400134,17,Lincoln Place SW,T3E 6X1
51.0103869,-114.1400253,15,Lincoln Place SW,T3E 6X1
51.0104353,-114.1403421,11,Lincoln Place SW,T3E 6X1
51.0104854,-114.1403583,9,Lincoln Place SW,T3E 6X1
51.0105367,-114.1403696,7,Lincoln Place SW,T3E 6X1
51.0106592,-114.1403618,3,Lincoln Place SW,T3E 6X1
51.0106646,-114.1404406,1,Lincoln Place SW,T3E 6X1
51.1338594,-113.9587954,9083,52 Street NE,T3J 0V5
51.1339187,-113.9587959,9087,52 Street NE,T3J 0V5
51.1337858,-113.9588048,9079,52 Street NE,T3J 0V5
51.1337278,-113.9588045,9075,52 Street NE,T3J 0V5
51.1336554,-113.9588060,9071,52 Street NE,T3J 0V5
51.1335937,-113.9588067,9067,52 Street NE,T3J 0V5
51.1335212,-113.9588126,9063,52 Street NE,T3J 0V5
51.1334628,-113.9588083,9059,52 Street NE,T3J 0V5
51.1333891,-113.9587942,9055,52 Street NE,T3J 0V5
51.1333310,-113.9587940,9051,52 Street NE,T3J 0V5
51.1332569,-113.9587980,9047,52 Street NE,T3J 0V5
51.1331996,-113.9587982,9043,52 Street NE,T3J 0V5
51.1331265,-113.9588073,9039,52 Street NE,T3J 0V5
51.1330652,-113.9588073,9035,52 Street NE,T3J 0V5
51.1329820,-113.9588141,9031,52 Street NE,T3J 0V5
51.1329240,-113.9588078,9027,52 Street NE,T3J 0V5
51.1328407,-113.9587925,9023,52 Street NE,T3J 0V5
51.1327814,-113.9587930,9019,52 Street NE,T3J 0V5
51.1338569,-113.9580153,9084,52 Street NE,T3J 0V7
51.1339189,-113.9580156,9088,52 Street NE,T3J 0V7
51.1337270,-113.9580347,9076,52 Street NE,T3J 0V7
51.1337867,-113.9580335,9080,52 Street NE,T3J 0V7
51.1336547,-113.9580335,9072,52 Street NE,T3J 0V7
51.1335943,-113.9580356,9068,52 Street NE,T3J 0V7
51.1334617,-113.9580447,9060,52 Street NE,T3J 0V7
51.1335233,-113.9580447,9064,52 Street NE,T3J 0V7
51.1333303,-113.9580298,9052,52 Street NE,T3J 0V7
51.1333900,-113.9580289,9056,52 Street NE,T3J 0V7
51.1331993,-113.9580237,9044,52 Street NE,T3J 0V7
51.1332568,-113.9580237,9048,52 Street NE,T3J 0V7
51.1330662,-113.9580452,9036,52 Street NE,T3J 0V7
51.1331271,-113.9580432,9040,52 Street NE,T3J 0V7
51.1329933,-113.9580132,9032,52 Street NE,T3J 0V7
51.1329346,-113.9580133,9028,52 Street NE,T3J 0V7
51.1328663,-113.9580209,9024,52 Street NE,T3J 0V7
51.1347232,-113.9579625,9136,52 Street NE,T3J 0X2
51.1346481,-113.9580160,9132,52 Street NE,T3J 0X2
51.1345887,-113.9580167,9128,52 Street NE,T3J 0X2
51.1344573,-113.9580332,9120,52 Street NE,T3J 0V7
51.1345147,-113.9580332,9124,52 Street NE,T3J 0V7
51.1343239,-113.9580332,9112,52 Street NE,T3J 0V7
51.1343854,-113.9580385,9116,52 Street NE,T3J 0V7
51.1342523,-113.9580189,9108,52 Street NE,T3J 0V7
51.1341931,-113.9580190,9104,52 Street NE,T3J 0V7
51.1347238,-113.9588513,9137,52 Street NE,T3J 0X2
51.1345893,-113.9588147,9129,52 Street NE,T3J 0X2
51.1346477,-113.9588179,9133,52 Street NE,T3J 0X2
51.1345158,-113.9587790,9125,52 Street NE,T3J 0V5
51.1344575,-113.9587787,9121,52 Street NE,T3J 0V5
51.1343837,-113.9587974,9117,52 Street NE,T3J 0V5
51.1343260,-113.9587911,9113,52 Street NE,T3J 0V5
51.1341922,-113.9588003,9105,52 Street NE,T3J 0V5
51.1342540,-113.9588007,9109,52 Street NE,T3J 0V5
51.1348065,-113.9630192,123,Savanna Boulevard NE,T3J 0Z1
51.1348128,-113.9629278,127,Savanna Boulevard NE,T3J 0Z1
51.1348112,-113.9632303,115,Savanna Boulevard NE,T3J 0Z1
51.1348110,-113.9631399,119,Savanna Boulevard NE,T3J 0Z1
51.1348129,-113.9634408,107,Savanna Boulevard NE,T3J 0Z1
51.1348118,-113.9633463,111,Savanna Boulevard NE,T3J 0Z1
51.1348125,-113.9635574,103,Savanna Boulevard NE,T3J 0Z1
51.1348127,-113.9636508,99,Savanna Boulevard NE,T3J 0Z1
51.1348110,-113.9637671,95,Savanna Boulevard NE,T3J 0Z1
51.1348082,-113.9638602,91,Savanna Boulevard NE,T3J 0Z1
51.1348069,-113.9639763,87,Savanna Boulevard NE,T3J 0Z1
51.1348038,-113.9640701,83,Savanna Boulevard NE,T3J 0Z1
51.1347996,-113.9641865,79,Savanna Boulevard NE,T3J 0Z1
51.1347999,-113.9642822,75,Savanna Boulevard NE,T3J 0Z1
51.1337380,-113.9654368,8968,46 Street NE,T3J 0X6
51.1336795,-113.9654445,8964,46 Street NE,T3J 0X6
51.1336096,-113.9654501,8960,46 Street NE,T3J 0X6
51.1335488,-113.9654503,8956,46 Street NE,T3J 0X6
51.1334741,-113.9654417,8952,46 Street NE,T3J 0X6
51.1334157,-113.9654504,8948,46 Street NE,T3J 0X6
51.1332107,-113.9654561,8936,46 Street NE,T3J 0X6
51.1331521,-113.9654634,8932,46 Street NE,T3J 0X6
51.1333423,-113.9654410,8944,46 Street NE,T3J 0X6
51.1332840,-113.9654503,8940,46 Street NE,T3J 0X6
51.1330801,-113.9654531,8928,46 Street NE,T3J 0X6
51.1330191,-113.9654641,8924,46 Street NE,T3J 0X6
51.1328885,-113.9654468,8916,46 Street NE,T3J 0X6
51.1329453,-113.9654705,8920,46 Street NE,T3J 0X6
51.1328302,-113.9654462,8912,46 Street NE,T3J 0X6
51.0383398,-114.0797008,804,16 Avenue SW,T2R 0S9
51.1346914,-113.9593869,267,Savanna Boulevard NE,T3J 2E6
51.1346887,-113.9594996,263,Savanna Boulevard NE,T3J 2E6
51.1346829,-113.9598030,251,Savanna Boulevard NE,T3J 2E6
51.1346976,-113.9600155,243,Savanna Boulevard NE,T3J 2E6
51.1346957,-113.9601286,239,Savanna Boulevard NE,T3J 2E6
51.1347007,-113.9603394,231,Savanna Boulevard NE,T3J 2E6
51.1346904,-113.9605468,223,Savanna Boulevard NE,T3J 2E6
51.1346914,-113.9593012,271,Savanna Boulevard NE,T3J 2E6
51.1346880,-113.9595944,259,Savanna Boulevard NE,T3J 2E6
51.1346880,-113.9597091,255,Savanna Boulevard NE,T3J 2E6
51.1347001,-113.9599199,247,Savanna Boulevard NE,T3J 2E6
51.1346985,-113.9602228,235,Savanna Boulevard NE,T3J 2E6
51.1346979,-113.9604358,227,Savanna Boulevard NE,T3J 2E6
51.1346905,-113.9606409,219,Savanna Boulevard NE,T3J 2E6
51.1346972,-113.9607561,215,Savanna Boulevard NE,T3J 2E6
51.1342902,-113.9607883,20,Savanna Road NE,T3J 0V5
51.1342884,-113.9606300,24,Savanna Road NE,T3J 0V5
51.1342748,-113.9604849,28,Savanna Road NE,T3J 0V5
51.1342858,-113.9603404,32,Savanna Road NE,T3J 0V5
51.1342865,-113.9601915,36,Savanna Road NE,T3J 0V5
51.1342800,-113.9600486,40,Savanna Road NE,T3J 0V5
51.1342868,-113.9599033,44,Savanna Road NE,T3J 0V5
51.1342860,-113.9597544,48,Savanna Road NE,T3J 0V5
51.1342892,-113.9596092,52,Savanna Road NE,T3J 0V5
51.1342851,-113.9594666,56,Savanna Road NE,T3J 0V5
51.1342858,-113.9593173,60,Savanna Road NE,T3J 0V5
51.1332509,-113.9606753,76,Savanna Grove NE,T3J 0V6
51.1333448,-113.9606904,72,Savanna Grove NE,T3J 0V6
51.1334368,-113.9606802,68,Savanna Grove NE,T3J 0V6
51.1335303,-113.9606888,64,Savanna Grove NE,T3J 0V6
51.1336247,-113.9606758,60,Savanna Grove NE,T3J 0V6
51.1337197,-113.9606804,56,Savanna Grove NE,T3J 0V6
51.1338163,-113.9606887,52,Savanna Grove NE,T3J 0V6
51.1339091,-113.9606749,48,Savanna Grove NE,T3J 0V6
51.1332397,-113.9601840,148,Savanna Grove NE,T3J 0V6
51.1333315,-113.9601801,152,Savanna Grove NE,T3J 0V6
51.1334253,-113.9601729,160,Savanna Grove NE,T3J 0V6
51.1335210,-113.9601688,164,Savanna Grove NE,T3J 0V6
51.1336178,-113.9601680,172,Savanna Grove NE,T3J 0V6
51.1337147,-113.9601828,176,Savanna Grove NE,T3J 0V6
51.1338086,-113.9601784,180,Savanna Grove NE,T3J 0V6
51.1339031,-113.9601859,188,Savanna Grove NE,T3J 0V6
51.1339182,-113.9595432,187,Savanna Grove NE,T3J 0V6
51.1338497,-113.9595633,183,Savanna Grove NE,T3J 0V6
51.1337804,-113.9595678,179,Savanna Grove NE,T3J 0V6
51.1337111,-113.9595514,175,Savanna Grove NE,T3J 0V6
51.1336425,-113.9595581,171,Savanna Grove NE,T3J 0V6
51.1335739,-113.9595508,167,Savanna Grove NE,T3J 0V6
51.1335045,-113.9595737,163,Savanna Grove NE,T3J 0V6
51.1334363,-113.9595398,159,Savanna Grove NE,T3J 0V6
51.1333676,-113.9595664,155,Savanna Grove NE,T3J 0V6
51.1332982,-113.9595463,151,Savanna Grove NE,T3J 0V6
51.1332294,-113.9595467,147,Savanna Grove NE,T3J 0V6
51.1331604,-113.9595073,143,Savanna Grove NE,T3J 0V6
51.1330731,-113.9594776,139,Savanna Grove NE,T3J 0V6
51.1329826,-113.9595059,135,Savanna Grove NE,T3J 0V6
